201801A_300_13__MILP 0.00333333333333 0.0264942599539 0.598788391866 0.0285062606441 1.0 -22583.65230280457 0.263157894737 0.0127877237852 -0.0026455026455 -inf -0.00194931773879 0.0166666666667 -0.210526315789 0.001953125 0.00207468879668 inf -0.010101010101 0.0026525198939 0.456666666667 0.0 0.273138412829 0.938257878732 0.181589819224 0.0 53 4.02149496481 0.291671067568 0.0 0.0 0.938257878732 0.0829260174459 0.0 4.02149496481 0.216867120923 26.0 33.0 44 29.8916666667 14 5.19903169403 10.0 14.0 24 11.9566666667 3 3.37561681606 300.0 300.0 300.0 300.0 300.0 0.0 0 120 137.0 300 300 0 0 5 0 0 0 0 0 5 0 0 0 0 301 1 32413 120 0.722889648871 0.803209679913 8.34536440888 0.3 0.0 -22583.652303 0.00039835700086493893 0.00797989763834916
201801A_300_13__PILP 0.00333333333333 0.0264942599539 0.598788391866 0.0285062606441 1.0 -22583.65230280457 0.263157894737 0.0127877237852 -0.0026455026455 -inf -0.00194931773879 0.0166666666667 -0.210526315789 0.001953125 0.00207468879668 inf -0.010101010101 0.0026525198939 1.0 0.0 0.375088741867 0.974653394344 0.19421784447 0.0 120 6.07234273088 0.291874258931 0.0 0.375088741867 0.974653394344 0.19421784447 0.0 6.07234273088 0.291874258931 26.0 33.0 44 29.8916666667 14 5.19903169403 10.0 14.0 24 11.9566666667 3 3.37561681606 300.0 300.0 300.0 300.0 300.0 0.0 0 120 300.0 300 300 0 0 5 0 0 0 0 0 5 0 0 0 0 308 0 32413 120 0.722889648871 0.803209679913 8.34536440888 0.05 0.0 -22583.652303 0.0005924301711915784 0.0
201801A_300_140__MILP 0.00333333333333 0.025044086851 0.601206231023 0.0247725718213 1.0 -27522.424767465476 0.217391304348 0.0131926121372 -0.00277008310249 -inf -0.00163666121113 0.0167364016736 -0.173913043478 0.0016393442623 0.00223214285714 inf -0.0104166666667 0.00277777777778 0.543333333333 0.0 0.32593109497 0.998363218804 0.198420112429 0.0 62 4.71154329597 0.311155002938 0.0 0.0 0.998363218804 0.107808261087 0.0 4.71154329597 0.249745563072 27.0 33.0 42 30.4083333333 21 4.76706729086 10.0 15.0 22 12.1633333333 3 3.52088846111 300.0 300.0 300.0 300.0 300.0 0.0 0 120 163.0 300 300 0 0 4 0 0 0 0 0 4 0 0 0 0 251 1 32351 120 0.722889648871 0.805378096887 8.35607601411 0.03 0.0 -27522.424767 0.0007179184307805498 0.0
201801A_300_140__PILP 0.00333333333333 0.025044086851 0.601206231023 0.0247725718213 1.0 -27522.424767465476 0.217391304348 0.0131926121372 -0.00277008310249 -inf -0.00163666121113 0.0167364016736 -0.173913043478 0.0016393442623 0.00223214285714 inf -0.0104166666667 0.00277777777778 1.0 0.0 0.391179655794 0.998363218804 0.203393319563 0.0 120 6.43894696295 0.311177255268 0.0 0.391179655794 0.998363218804 0.203393319563 0.0 6.43894696295 0.311177255268 27.0 33.0 42 30.4083333333 21 4.76706729086 10.0 15.0 22 12.1633333333 3 3.52088846111 300.0 300.0 300.0 300.0 300.0 0.0 0 120 300.0 300 300 0 0 5 0 0 0 0 0 5 0 0 0 0 266 1 32351 120 0.722889648871 0.805378096887 8.35607601411 0.05 0.0 -27522.424767 0.0014049069559583717 0.0
201801A_300_141__MILP 0.00333333333333 0.0354449761042 0.597604643928 0.0284506786005 1.0 -24615.757991909264 0.333333333333 0.0146627565982 -0.0026455026455 0.307692307692 -0.00184501845018 0.018018018018 -0.266666666667 0.00184842883549 0.00218818380744 -0.384615384615 -0.0115606936416 0.0026525198939 0.516666666667 0.0 0.389864712189 0.997580476361 0.202887171997 0.0 62 4.70821993615 0.319142381616 0.0 0.0 0.997580476361 0.104825038865 0.0 4.70821993615 0.250804361573 26.0 33.0 46 29.8416666667 18 5.05799010368 10.0 14.0 22 11.9366666667 5 3.16848894936 300.0 300.0 300.0 300.0 300.0 0.0 0 120 155.0 300 300 0 0 4 0 0 0 0 0 4 0 0 0 0 288 1 32419 120 0.722889648871 0.805126514151 8.35517004883 0.03 0.0 -24615.757992 0.00047507625009146474 0.0
201801A_300_141__PILP 0.00333333333333 0.0354449761042 0.597604643928 0.0284506786005 1.0 -24615.757991909264 0.333333333333 0.0146627565982 -0.0026455026455 0.307692307692 -0.00184501845018 0.018018018018 -0.266666666667 0.00184842883549 0.00218818380744 -0.384615384615 -0.0115606936416 0.0026525198939 1.0 0.0 0.377374912091 0.998948554395 0.204294532052 0.0 120 6.56151743594 0.319022644516 0.0 0.377374912091 0.998948554395 0.204294532052 0.0 6.56151743594 0.319022644516 26.0 33.0 46 29.8416666667 18 5.05799010368 10.0 14.0 22 11.9366666667 5 3.16848894936 300.0 300.0 300.0 300.0 300.0 0.0 0 120 300.0 300 300 0 0 7 0 0 0 0 0 7 0 0 0 0 307 1 32419 120 0.722889648871 0.805126514151 8.35517004883 0.05 0.0 -24615.757992 0.0010426907433985528 0.023197013491098886
201801A_300_142__MILP 0.00333333333333 0.0276070572211 0.597782817765 0.0272309552785 1.0 -28082.4135451351 0.217391304348 0.0140449438202 -0.00258397932817 0.153846153846 -0.00183486238532 0.0175438596491 -0.173913043478 0.00183823529412 0.00225225225225 -0.192307692308 -0.01108033241 0.00259067357513 0.476666666667 0.0 0.405879564304 0.994719110033 0.19798562108 0.0 55 4.31770456745 0.301942602703 0.0 0.0 0.994719110033 0.0943731460482 0.0 4.31770456745 0.230728451672 26.0 32.25 43 29.5416666667 18 5.32900214758 10.0 14.0 24 11.8166666667 3 3.3866978345 300.0 300.0 300.0 300.0 300.0 0.0 0 120 143.0 300 300 0 0 4 0 0 0 0 0 4 0 0 0 0 260 1 32455 120 0.722889648871 0.80135898493 8.3357002261 0.03 0.0 -28082.413545 0.0004848542301459147 0.0
201801A_300_142__PILP 0.00333333333333 0.0276070572211 0.597782817765 0.0272309552785 1.0 -28082.4135451351 0.217391304348 0.0140449438202 -0.00258397932817 0.153846153846 -0.00183486238532 0.0175438596491 -0.173913043478 0.00183823529412 0.00225225225225 -0.192307692308 -0.01108033241 0.00259067357513 1.0 0.0 0.392225463113 0.994719110033 0.1949188321 0.0 120 6.11701210205 0.294504282507 0.0 0.392225463113 0.994719110033 0.1949188321 0.0 6.11701210205 0.294504282507 26.0 32.25 43 29.5416666667 18 5.32900214758 10.0 14.0 24 11.8166666667 3 3.3866978345 300.0 300.0 300.0 300.0 300.0 0.0 0 120 300.0 300 300 0 0 7 0 0 0 0 0 7 0 0 0 0 274 1 32455 120 0.722889648871 0.80135898493 8.3357002261 0.05 0.0 -28082.413545 0.001095031128671451 0.004421790597104309
201801A_300_143__MILP 0.00333333333333 0.0499877393935 0.596993579746 0.027220600614 1.0 -26507.106862137178 0.357142857143 0.0137362637363 -0.00265957446809 0.571428571429 -0.00190476190476 0.0165289256198 -0.285714285714 0.00190839694656 0.002331002331 -0.714285714286 -0.0108401084011 0.00266666666667 0.523333333333 0.0 0.28431366796 0.962410575293 0.18003229384 0.0 59 4.24589489721 0.287078387247 0.0 0.0 0.962410575293 0.0942169004427 0.0 4.24589489721 0.226307874214 26.0 33.0 41 29.425 16 4.95086271943 9.0 14.0 23 11.77 5 3.30006565591 300.0 300.0 300.0 300.0 300.0 0.0 0 120 157.0 300 300 0 0 3 0 0 0 0 0 2 0 1 0 0 267 1 32469 120 0.722889648871 0.802642884185 8.34237155825 0.03 0.0 -26507.106862 0.0010302102052166511 0.0004912133093583615
201801A_300_143__PILP 0.00333333333333 0.0499877393935 0.596993579746 0.027220600614 1.0 -26507.106862137178 0.357142857143 0.0137362637363 -0.00265957446809 0.571428571429 -0.00190476190476 0.0165289256198 -0.285714285714 0.00190839694656 0.002331002331 -0.714285714286 -0.0108401084011 0.00266666666667 1.0 0.0 0.313943787349 0.962410575293 0.183950784269 0.0 120 5.91746148122 0.28789455866 0.0 0.313943787349 0.962410575293 0.183950784269 0.0 5.91746148122 0.28789455866 26.0 33.0 41 29.425 16 4.95086271943 9.0 14.0 23 11.77 5 3.30006565591 300.0 300.0 300.0 300.0 300.0 0.0 0 120 300.0 300 300 0 0 6 0 0 0 0 0 6 0 0 0 0 286 1 32469 120 0.722889648871 0.802642884185 8.34237155825 0.05 0.0 -26507.106862 0.0016971826927099358 0.011132938702891872
201801A_300_144__MILP 0.00333333333333 0.0262217193465 0.597961799092 0.027777921837 1.0 -24083.215276551644 0.217391304348 0.0134048257373 -0.00281690140845 -inf -0.0018691588785 0.017094017094 -0.173913043478 0.00187265917603 0.00221729490022 inf -0.010582010582 0.00282485875706 0.5 0.0 0.437791523431 0.986615236025 0.228223228893 0.0 68 4.77369291734 0.315966957535 0.0 0.0 0.986615236025 0.114111614447 0.0 4.77369291734 0.250876502843 26.0 34.0 43 29.9 11 5.75962961772 9.0 14.0 24 11.96 3 3.54566401868 300.0 300.0 300.0 300.0 300.0 0.0 0 120 150.0 300 300 0 0 3 0 0 0 0 0 3 0 0 0 0 281 1 32412 120 0.722889648871 0.804907130046 8.35348017429 0.03 0.0 -24083.215277 0.0002496894592701147 0.0
201801A_300_144__PILP 0.00333333333333 0.0262217193465 0.597961799092 0.027777921837 1.0 -24083.215276551644 0.217391304348 0.0134048257373 -0.00281690140845 -inf -0.0018691588785 0.017094017094 -0.173913043478 0.00187265917603 0.00221729490022 inf -0.010582010582 0.00282485875706 1.0 0.0 0.398943662725 0.996670575285 0.198005882132 0.0 120 6.27566233925 0.303436094253 0.0 0.398943662725 0.996670575285 0.198005882132 0.0 6.27566233925 0.303436094253 26.0 34.0 43 29.9 11 5.75962961772 9.0 14.0 24 11.96 3 3.54566401868 300.0 300.0 300.0 300.0 300.0 0.0 0 120 300.0 300 300 0 0 7 0 0 0 0 0 7 0 0 0 0 302 1 32412 120 0.722889648871 0.804907130046 8.35348017429 0.05 0.0 -24083.215277 0.0008816255950790066 0.0
201801A_300_145__MILP 0.00333333333333 0.0244342933367 0.597023684902 0.0276463905801 1.0 -26107.96360916029 0.0980392156863 0.0131578947368 -0.00277777777778 -inf -0.0019267822736 0.0168067226891 -0.078431372549 0.0019305019305 0.00205338809035 inf -0.0103896103896 0.00278551532033 0.503333333333 0.0 0.260227514836 0.954326139529 0.168471210115 0.0 57 3.95734903685 0.274463312005 0.0 0.0 0.954326139529 0.0847971757581 0.0 3.95734903685 0.212159084137 27.0 32.0 43 29.525 16 5.10059228587 9.0 14.0 24 11.81 3 3.30462806783 300.0 300.0 300.0 300.0 300.0 0.0 0 120 151.0 300 300 0 0 3 0 0 0 0 0 3 0 0 0 0 274 1 32457 120 0.722889648871 0.802498365058 8.34160125027 0.03 0.0 -26107.963609 0.00043740841572427344 0.062149453367916156
201801A_300_145__PILP 0.00333333333333 0.0244342933367 0.597023684902 0.0276463905801 1.0 -26107.96360916029 0.0980392156863 0.0131578947368 -0.00277777777778 -inf -0.0019267822736 0.0168067226891 -0.078431372549 0.0019305019305 0.00205338809035 inf -0.0103896103896 0.00278551532033 1.0 0.0 0.4026014084 0.962432601313 0.20190328888 0.0 120 6.30371613297 0.302805524316 0.0 0.4026014084 0.962432601313 0.20190328888 0.0 6.30371613297 0.302805524316 27.0 32.0 43 29.525 16 5.10059228587 9.0 14.0 24 11.81 3 3.30462806783 300.0 300.0 300.0 300.0 300.0 0.0 0 120 300.0 300 300 0 0 6 0 0 0 0 0 6 0 0 0 0 298 1 32457 120 0.722889648871 0.802498365058 8.34160125027 0.05 0.0 -26107.963609 0.0012886104984611356 0.0023176889477921608
201801A_300_146__MILP 0.00333333333333 0.0365236046662 0.604193882487 0.0258642743301 1.0 -23349.609519009984 0.384615384615 0.0137362637363 -0.00271739130435 -inf -0.00187265917603 0.0169491525424 -0.307692307692 0.00187617260788 0.00217391304348 inf -0.0108401084011 0.00272479564033 0.583333333333 0.0 0.371814310776 0.999163518176 0.20551905531 0.0 73 4.89335215601 0.307554696236 0.0 0.0 0.999163518176 0.119886115597 0.0 4.89335215601 0.255819539968 28.0 35.0 44 31.0583333333 18 4.87219292402 10.0 15.0 21 12.4233333333 5 3.33528442898 300.0 300.0 300.0 300.0 300.0 0.0 0 120 175.0 300 300 0 0 3 0 0 0 0 0 3 0 0 0 0 282 1 32273 120 0.722889648871 0.806309166842 8.36142416681 0.03 0.0 -23349.609519 0.0003878740238730813 0.0
201801A_300_146__PILP 0.00333333333333 0.0365236046662 0.604193882487 0.0258642743301 1.0 -23349.609519009984 0.384615384615 0.0137362637363 -0.00271739130435 -inf -0.00187265917603 0.0169491525424 -0.307692307692 0.00187617260788 0.00217391304348 inf -0.0108401084011 0.00272479564033 1.0 0.0 0.360483464311 0.999163518176 0.200739727658 0.0 120 6.33314622489 0.305613097602 0.0 0.360483464311 0.999163518176 0.200739727658 0.0 6.33314622489 0.305613097602 28.0 35.0 44 31.0583333333 18 4.87219292402 10.0 15.0 21 12.4233333333 5 3.33528442898 300.0 300.0 300.0 300.0 300.0 0.0 0 120 300.0 300 300 0 0 4 0 0 0 0 0 4 0 0 0 0 280 1 32273 120 0.722889648871 0.806309166842 8.36142416681 0.05 0.0 -23349.609519 0.0007326681838546095 0.0
